seed=1725278593
seed2=99
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
            608           -0.8              0        -15.229
            609           -0.8              0        -15.229
            610           -0.8              0        -15.229
            611           -0.8              0        -15.229
            612           -0.8              0        -15.229
            613           -0.8              0        -15.229
            614           -0.8              0        -15.229
            615           -0.8              0        -15.229
            616           -0.8              0        -15.229
            617           -0.8              0        -15.229
            618           -0.8              0        -15.229
            619           -0.8              0        -15.229
            620           -0.8              0        -15.229
            621           -0.8              0        -15.229
            622           -0.8              0        -15.229
            623           -0.8              0        -15.229
            624           -0.8              0        -15.229
            625           -0.8              0        -15.229
            626           -0.8              0        -15.229
            627           -0.8              0        -15.229
            628           -0.8              0        -15.229
            629           -0.8              0        -15.229
            630           -0.8              0        -15.229
            631           -0.8              0        -15.229
            632           -0.8              0        -15.229
            633           -0.8              0        -15.229
            634           -0.8              0        -15.229
            635           -0.8              0        -15.229
            636           -0.8              0        -15.229
            637           -0.8              0        -15.229
            638           -0.8              0        -15.229
            639           -0.8              0        -15.229
            640           -0.8              0        -15.229
            641           -0.8              0        -15.229
            642           -0.8              0        -15.229
            643           -0.8              0        -15.229
            644           -0.8              0        -15.229
            645           -0.8              0        -15.229
            646           -0.8              0        -15.229
            647           -0.8              0        -15.229
            648           -0.8              0        -15.229
            649           -0.8              0        -15.229
            650           -0.8              0        -15.229
            651           -0.8              0        -15.229
            652           -0.8              0        -15.229
            653           -0.8              0        -15.229
            654           -0.8              0        -15.229
            655           -0.8              0        -15.229
            656           -0.8              0        -15.229
            657           -0.8              0        -15.229
            658           -0.8              0        -15.229
            659           -0.8              0        -15.229
            660           -0.8              0        -15.229
            661           -0.8              0        -15.229
            662           -0.8              0        -15.229
            663           -0.8              0        -15.229
            664           -0.8              0        -15.229
            665           -0.8              0        -15.229
            666           -0.8              0        -15.229
            667           -0.8              0        -15.229
            668           -0.8              0        -15.229
            669           -0.8              0        -15.229
            670           -0.8              0        -15.229
            671           -0.8              0        -15.229
            672           -0.8              0        -15.229
            673           -0.8              0        -15.229
            674           -0.8              0        -15.229
            675           -0.8              0        -15.229
            676           -0.8              0        -15.229
            677           -0.8              0        -15.229
            678           -0.8              0        -15.229
            679           -0.8              0        -15.229
            680           -0.8              0        -15.229
            681           -0.8              0        -15.229
            682           -0.8              0        -15.229
            683           -0.8              0        -15.229
            684           -0.8              0        -15.229
            685           -0.8              0        -15.229
            686           -0.8              0        -15.229
            687           -0.8              0        -15.229
            688           -0.8              0        -15.229
            689           -0.8              0        -15.229
            690           -0.8              0        -15.229
            691           -0.8              0        -15.229
            692           -0.8              0        -15.229
            693           -0.8              0        -15.229
            694           -0.8              0        -15.229
            695           -0.8              0        -15.229
            696           -0.8              0        -15.229
            697           -0.8              0        -15.229
            698           -0.8              0        -15.229
            699           -0.8              0        -15.229
            700           -0.8              0        -15.229
            701           -0.8              0        -15.229
            702           -0.8              0        -15.229
            703           -0.8              0        -15.229
            704           -0.8              0        -15.229
            705           -0.8              0        -15.229
            706           -0.8              0        -15.229
            707           -0.8              0        -15.229
            708           -0.8              0        -15.229
            709           -0.8              0        -15.229
            710           -0.8              0        -15.229
            711           -0.8              0        -15.229
            712           -0.8              0        -15.229
            713           -0.8              0        -15.229
            714           -0.8              0        -15.229
            715           -0.8              0        -15.229
            716           -0.8              0        -15.229
            717           -0.8              0        -15.229
            718           -0.8              0        -15.229
            719           -0.8              0        -15.229
            720           -0.8              0        -15.229
